Date,User,Message
2024.9.4 16:56,나,뭐 민경이야 잘 알겠구..
2024.9.4 16:56,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:56,나,아....
2024.9.4 16:56,형,아니 왜냐면ㅋㅋㅋㅋ
2024.9.4 16:56,형,풀려고를 안해
2024.9.4 16:56,형,내가 사과할 문제는 아니잖아?
2024.9.4 16:56,형,너말처럼
2024.9.4 16:56,형,우쭈쭈 하고 데려가야 할 필요성도 있겠지만
2024.9.4 16:56,형,의견이 다른걸
2024.9.4 16:56,형,내가 사과하고 미안해할수는 없잖아?
2024.9.4 16:56,나,아니 이거를 접근을 만약 잘잘못을 따져서 그러면 진짜 와해될 거 같구..
2024.9.4 16:56,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:57,나,차라리 한바탕 싸우고 화해하고 가도 괜찮을거 같긴한데.. 그러진 말구
2024.9.4 16:57,형,그니깐... 차라리 그러면 좋은데
2024.9.4 16:57,나,형 내가 정확힌 모르겠는데
2024.9.4 16:57,형,왜자꾸 다른사람들한테 뒷담을 하고 다니는지
2024.9.4 16:57,나,여자애들끼리 뭉쳐서 쑥덕쑥덕
2024.9.4 16:57,형,그게 조금 열받긴해...
2024.9.4 16:57,나,하는거 같거든?
2024.9.4 16:57,형,그니깐
2024.9.4 16:57,나,이거 보니깐
2024.9.4 16:57,형,그걸 민경이가 계속 하더라고
2024.9.4 16:57,나,민경이나 수연이 필두로 언니들이라
2024.9.4 16:57,형,차라리 나한테 얘기를 하던가...
2024.9.4 16:57,나,걔네 중심으로 모이더라고
2024.9.4 16:58,나,여자애들 사이에선
2024.9.4 16:58,나,걔네 무슨 위계서열이 거의 1개 분대급이야;
2024.9.4 16:58,나,내가 가만히 관찰해보니까
2024.9.4 16:58,형,그치....?
2024.9.4 16:58,나,솔직히 내 개인적의견 하나 제시하자면
2024.9.4 16:58,나,여성부인가 여성국인가 있잖아
2024.9.4 16:58,나,그게 걔네 사조직을 지원하는걸로밖에 안 보임
2024.9.4 16:59,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 16:59,나,원우회 활동하면서 대학원 생활하면서 여성이라고 우리가 차별한게 뭐 있어?
2024.9.4 16:59,형,그래도 그건.... 이미 조직이 생겼으니
2024.9.4 16:59,나,우대하면 더 우대했지
2024.9.4 16:59,형,그니깐말얔ㅋㅋㅋ
2024.9.4 16:59,나,그 입실렌티때 형
2024.9.4 16:59,나,아는지 모르겠는데
2024.9.4 16:59,나,형 그때 못 왔잖아?
2024.9.4 16:59,형,응응
2024.9.4 16:59,나,솔직히 나 그때 좀 열받았거든 
2024.9.4 16:59,형,뒷풀이 못갓지
2024.9.4 16:59,나,그 티케팅할때
2024.9.4 16:59,나,중광 주변으로
2024.9.4 16:59,나,줄 좍 서서 
2024.9.4 16:59,형,웅웅
2024.9.4 17:00,나,티케팅했짢아?
2024.9.4 17:00,형,사진찍엇지
2024.9.4 17:00,형,웅웅
2024.9.4 17:00,나,거의 2시간 걸려서 들어가고
2024.9.4 17:00,형,난 좀 늦게갔고
2024.9.4 17:00,나,근데 그거 웃긴게 원래
2024.9.4 17:00,나,모일때 그냥 다 한방에 같이 모여서 식사하고 어쩌고 하기로 했는데
2024.9.4 17:00,나,나 태정인가 수민인가 연락해서
2024.9.4 17:00,형,여자애들끼리 먼저 밥먹엇지않앗나?
2024.9.4 17:00,나,지용이형이랑 수민이 동생이랑 다섯이 먹었거든
2024.9.4 17:00,형,응응
2024.9.4 17:00,나,여자애들 8명 따로 모여서 지들끼리 먹고 사진찍고 난리치더니
2024.9.4 17:00,나,아 물론 같은 단위라 챙겨주는거 맞지만
2024.9.4 17:01,나,한참을 늦게와서 중앙광장에 사람 엄청 많은데
2024.9.4 17:01,나,중간에 8명 끼고 신수연 나한테 전화해서 합류하고 여자애들 8명
2024.9.4 17:01,나,뒷사람 앞사람 눈치 엄청 보고 그때
2024.9.4 17:01,형,8명이 한번에 꼈다고???ㅋㅋㅋㅋㅋㅋ
2024.9.4 17:01,나,이거 몰랐지?
2024.9.4 17:01,형,그건 쉽지않은데...
2024.9.4 17:01,나,진짜 눈치 엄청 봤어 걔네야 그냥 스르륵 들어왔지만
2024.9.4 17:01,나,그래서 그냥 같이 밥먹고
2024.9.4 17:01,나,한방에 움직였음 됐는데
2024.9.4 17:01,형,그니깐....
2024.9.4 17:02,형,뭐 그러면서 자기들끼리 더 친해지고 할테니까
2024.9.4 17:02,형,이해는 한다만....
2024.9.4 17:02,나,아 물론 그치
2024.9.4 17:02,나,근데 거의 무슨 점조직처럼
2024.9.4 17:02,형,그래도 기다렸던 너네나
2024.9.4 17:02,형,피해준 상황은
2024.9.4 17:02,형,보기안좋긴하네
2024.9.4 17:02,나,응집하는게 바람직한건 아니지 않나...
2024.9.4 17:02,나,끈끈한거야 오케이인데
2024.9.4 17:02,나,아니 남자 특히
2024.9.4 17:03,나,기수도 다른 지용이형이나 수민이 동생 아예 학부앤데
2024.9.4 17:03,나,뭐라고 생각하겠어 다같이 점심때 만나서 식사하고 이동하자 그랬는데
2024.9.4 17:04,나,이거는 암튼 아까 말한 조직화되서 움직이는게 불만을 토로하거나 하면 급속도로 불 붙는다 말할라고 예시 하나 든거야
2024.9.4 17:04,나,이러면 나중에 문제 생기면 형 일대다 싸움으로 끌려간다고
2024.9.4 17:04,나,민경이 화르륵 불타올라서
2024.9.4 17:04,형,응응 그래도 너랑 얘기라도 해서 좀 화가 풀린다
2024.9.4 17:04,나,내가 볼땐 아예 얘네 쥐잡듯 잡아서 데려가거나 대화로 꾸준히 풀면서 가는거뿐인데..
2024.9.4 17:05,나,후자로 가야지...??
2024.9.4 17:05,형,전자는 이미 불가능이야 ㅋ
2024.9.4 17:05,나,걔네 너무 똘똘 뭉쳤더라
2024.9.4 17:06,나,내가 처음에 관찰하고 병요형님이랑 정훈형님 따로 말씀드려서 대환이형이 애들 잘 어르고 달래서 가야겠네요 이러니까
2024.9.4 17:06,나,정훈형님 버럭하시면서
2024.9.4 17:06,나,그럼 지들이 회장하던가 하랄땐 안 나오더니 부터 시작하셨는데
2024.9.4 17:06,나,엊그제 병요형님 겪어보시곤 의견 달라질 정도면 말 다했지
2024.9.4 17:06,나,혀를 내두르시더라
2024.9.4 17:08,형,맞아… 병요형이 아까 전화해서 얘기해주시더라고
2024.9.4 17:08,형,애들이 불만이 엄청크대
2024.9.4 17:08,형,내가 독단적으로 결정햇다라나
2024.9.4 17:08,나,내가 걔네 달랠라고 온갖 후시딘 바르고 다녀
2024.9.4 17:08,형,나도 심지어 41대 회장인데 40대원우회로 표기되엇는데
2024.9.4 17:09,나,ㅋㅋㅋㅋㅋㅋㅋㅋ이건 뭐람
2024.9.4 17:09,형,까보니까 내가 놓쳣던부분이더라고?
2024.9.4 17:09,나,이래서 커스텀이면 쉽지 않구나 하키티도 사장님이 커스텀 되게 꺼려하시던데
2024.9.4 17:09,나,사고난다고
2024.9.4 17:09,형,아니 나도 손목애 41대 원우회 박고싶지 않앗는뎈ㅋㅋㅋㅋㅋ
2024.9.4 17:09,나,나 이거 하키티 주문전에 확인문자도 겁나 돌리고 주말에 짜증나서...
2024.9.4 17:10,형,그치 과잠바가 진짜 미쳣엇어
2024.9.4 17:10,나,이래서 사실 옵션을 주면 안돼 몇개
2024.9.4 17:10,형,거의 한달을 유니스토어냐 과잠팩토리냐
2024.9.4 17:10,나,나 이번에 공구 주문 받을때 이니셜 통일하라고
2024.9.4 17:10,형,왓다갓다 아주난리치곸ㅋㅋㅋ
2024.9.4 17:10,나,걍 통보때림
2024.9.4 17:10,형,맞아 그게맞아
2024.9.4 17:10,형,그래도
2024.9.4 17:10,형,고생햇다
2024.9.4 17:10,형,하키복도 잘햇어
2024.9.4 17:10,형,애들 신청 많이햇더라
2024.9.4 17:10,형,이모티콘
2024.9.4 17:11,나,사진
2024.9.4 17:11,형,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 17:11,나,사실 되는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 17:11,형,잘햇어~
2024.9.4 17:11,형,너도 얼른 퇴근해라
2024.9.4 17:11,형,조만간 술한잔 하자구~~
2024.9.4 17:11,나,오늘 학교가??
2024.9.4 17:11,나,난 오늘 잠깐 다녀와야해 수업은 없지만
2024.9.4 17:11,형,아니 난 월욜하루만가지~
2024.9.4 17:11,형,왜?
2024.9.4 17:12,나,도서관때매..
2024.9.4 17:12,나,지들 멋대로라서;;
2024.9.4 17:12,형,저런ㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 17:12,나,얼른 하자구~
2024.9.4 17:12,나,난 참고로.... 추석 이후에 학교가..
2024.9.4 17:12,나,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024.9.4 17:13,나,아니 형 어제 개총 못 왔던데 어제 들어보니까 연합엠티 조별모임도 다른데서 했더라고?
2024.9.4 17:13,나,형은 그럼 어느 조별모임에 끼는거여~ 뭐여 다 가야하는거 아ㅕㄴ~
2024.9.4 17:13,형,웅 한곳에서 못모일것같대서
2024.9.4 17:13,형,따로한다고 하더라고~
2024.9.4 17:13,형,안가지
2024.9.4 17:13,나,함 와야징
2024.9.4 17:13,나,나 뭐야
2024.9.4 17:13,형,불러주면 갈순잇는데
2024.9.4 17:14,형,예전만큼 열정이 없어
2024.9.4 17:14,형,ㅋㅋㅋㅋㅋ
2024.9.4 17:14,형,우리과 모임이야 그렇게햇지
2024.9.4 17:14,나,어차피 나도 못 갔어 나만... 사실
2024.9.4 17:14,형,이제 꼭 필요한 자리만 나가려고
2024.9.4 17:14,나,그 금요일에
2024.9.4 17:14,형,응
2024.9.4 17:14,나,전전컴 개총도 오라고 그러더라고 
2024.9.4 17:14,나,그 누구야 김영진 원우님도;;
2024.9.4 17:14,나,거긴 강남에서 한다던데
2024.9.4 17:14,형,ㅋㅋㅋㅋㅋㅋ
2024.9.4 17:15,형,전전개총때 이슈가 많긴한데
2024.9.4 17:15,형,뭐갈수있음 누구나 가도 좋지
2024.9.4 17:15,형,태정이도 어제 왓잖아
2024.9.4 17:15,형,ㅋㅋㅋㅋ
2024.9.4 17:15,형,나 이제 운전해야겟다
2024.9.4 17:15,나,아니 그니까 전부터 계속 오라던데 이거 가도 되는건가..
2024.9.4 17:15,나,암튼 퇴근 조심히 하구
2024.9.4 17:15,형,너도 얼른퇴근래라~~!
2024.9.4 17:15,나,담에 봅시당~~ 바이바이
